Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcFBDE	517	89	1	23	1	403	83	0	0	0
bcBSTK	513	81	3	15	2	412	74	0	0	0
bcCEMW	509	77	1	14	1	416	63	0	0	0
bcDCFX	506	105	2	14	2	383	93	0	0	0
bcHITM	502	88	1	14	2	397	73	0	0	0
bcGJYR	498	78	3	17	0	400	71	0	0	0
bcGWTP	494	69	2	14	1	408	56	0	0	0
bcBZNH	490	97	1	28	1	363	89	0	0	0
bcAQHI	487	90	2	14	1	380	86	0	0	0
bcFBKU	482	93	1	15	0	373	82	0	0	0
bcDMKN	478	76	4	11	1	386	71	0	0	0
bcHAQX	474	234	4	55	12	169	173	0	0	0
bcBTSY	470	75	2	14	1	378	73	0	0	0
bcEBOD	466	52	4	8	2	400	50	0	0	0
bcHYVN	461	64	3	14	1	379	67	0	0	0
bcFVNX	457	82	3	21	0	351	73	0	0	0
bcFXGH	452	74	0	14	1	363	65	0	0	0
bcHHPM	447	62	4	22	0	359	63	0	0	0
bcANMP	443	86	3	11	1	342	81	0	0	0
bcCSSN	439	59	2	15	0	363	60	0	0	0
bcEURL	435	57	1	21	0	356	50	0	0	0
bcEQEQ	430	67	2	17	1	343	60	0	0	0
bcGGZN	426	70	1	18	1	336	67	0	0	0
bcHZEJ	421	59	5	11	0	346	59	0	0	0
bcBZVJ	417	77	0	15	1	324	69	0	0	0
bcELVI	412	70	4	15	1	322	72	0	0	0
bcAZAM	407	53	1	19	0	334	53	0	0	0
bcDBWF	402	75	1	19	2	305	71	0	0	0
bcGYSE	397	67	3	16	1	310	61	0	0	0
bcAOMB	392	56	2	8	0	326	56	0	0	0
bcHUKF	387	71	0	20	0	296	68	0	0	0
bcEVAA	381	95	4	21	1	260	79	0	0	0
bcDERO	375	70	8	12	0	285	76	0	0	0
bcGHBX	370	47	2	14	0	307	41	0	0	0
bcBXCX	364	67	4	17	0	276	56	0	0	0
bcHCGL	359	65	3	21	0	270	60	0	0	0
bcFXKR	352	63	1	4	1	283	56	0	0	0
bcAYLD	346	69	2	15	1	259	72	0	0	0
bcDLKP	340	55	0	13	0	272	50	0	0	0
bcHPHW	334	70	3	17	0	244	65	0	0	0
bcAONC	327	71	1	11	0	244	61	0	0	0
bcFRQF	320	93	3	11	2	211	78	0	0	0
bcESIW	313	55	0	10	0	248	51	0	0	0
bcDFNC	306	152	3	21	1	129	147	0	0	0
bcARBC	299	172	3	21	4	99	166	0	0	0
bcBYZE	290	71	2	19	2	196	70	0	0	0
bcEGWK	283	48	1	17	0	217	44	0	0	0
bcENCB	276	69	0	16	0	191	57	0	0	0
bcICHQ	267	33	0	6	1	227	30	0	0	0
bcFHLC	260	93	1	22	11	133	86	0	0	0
bcEQSR	252	43	3	14	1	191	38	0	0	0
bcDLZP	47021	25347	570	5731	1899	13474	24520	0	0	0
bcHQSQ	32688	20649	247	3908	290	7594	20476	0	0	0
bcDODC	25436	13934	194	4851	329	6128	13682	0	0	0
bcFKET	21277	12093	205	2950	177	5852	12454	0	0	0
bcCOMK	18475	10292	199	2086	317	5581	9638	0	0	0
bcDSZQ	16244	10389	134	1858	210	3653	9515	0	0	0
bcAWYE	14399	9599	130	1448	50	3172	8521	0	0	0
bcFVSN	13006	8660	163	1392	36	2755	7235	0	0	0
bcGNRC	11859	7586	122	959	29	3163	6415	0	0	0
bcEIXV	10923	5214	85	597	64	4963	4993	0	0	0
bcIJPQ	10148	6292	88	1111	50	2607	5148	0	0	0
bcIILB	9301	6102	76	1225	74	1824	5394	0	0	0
bcGUCK	8670	5436	74	1101	114	1945	4513	0	0	0
bcFWCG	7998	5047	61	963	38	1889	4032	0	0	0
bcFGKQ	7327	4649	64	678	36	1900	3937	0	0	0
bcFYFM	6747	4128	45	814	29	1731	3126	0	0	0
bcETQV	6187	4138	54	567	20	1408	3184	0	0	0
bcGUIW	5612	1631	33	1680	74	2194	1366	0	0	0
bcGCMR	5078	3133	33	525	9	1378	3440	0	0	0
bcFNUE	4433	2978	51	598	14	792	2191	0	0	0
bcEBMI	3720	1920	34	238	27	1501	1471	0	0	0
bcDZJA	3114	1688	35	250	12	1129	1295	0	0	0
bcCBEZ	2592	1305	18	134	25	1110	936	0	0	0
bcGCFG	2232	478	22	86	18	1628	427	0	0	0
bcHXCO	2004	481	8	88	3	1424	415	0	0	0
bcDSQL	1856	207	13	60	1	1575	211	0	0	0
bcADUX	1743	235	7	54	6	1441	227	0	0	0
bcAQFK	1652	230	6	43	0	1373	213	0	0	0
bcFVAZ	1583	200	13	48	1	1321	207	0	0	0
bcIHVQ	1514	196	8	44	1	1265	174	0	0	0
bcHRYX	1461	281	6	51	5	1118	248	0	0	0
bcGLBA	1418	188	10	45	5	1170	182	0	0	0
bcGCPN	1378	230	7	43	2	1096	210	0	0	0
bcCYAP	1339	160	6	34	2	1137	146	0	0	0
bcCGLE	1307	168	8	50	2	1079	163	0	0	0
bcBJTG	1274	193	9	34	3	1035	189	0	0	0
bcGCQM	1245	167	5	35	3	1035	151	0	0	0
bcGOOG	1219	177	3	35	4	1000	169	0	0	0
bcENNJ	1191	147	6	39	1	998	137	0	0	0
bcDLCC	1168	353	6	87	2	720	254	0	0	0
bcBIAK	1148	167	3	41	0	937	161	0	0	0
bcEMNE	1127	315	8	36	1	767	238	0	0	0
bcHECE	1107	201	7	39	1	859	194	0	0	0
bcAMMO	1088	153	2	34	1	898	136	0	0	0
bcHYMS	1071	116	4	35	1	915	110	0	0	0
bcFPWW	1054	175	4	42	5	828	152	0	0	0
bcFCYW	1037	242	7	46	4	738	215	0	0	0
bcGAMC	1022	306	6	33	0	677	232	0	0	0
bcIFNJ	1008	143	4	33	3	825	132	0	0	0
bcCXFY	995	127	10	26	3	829	126	0	0	0
bcGCIY	982	137	3	31	2	809	134	0	0	0
bcGBXO	969	141	6	35	1	786	126	0	0	0
bcFKAQ	958	143	9	34	1	771	135	0	0	0
bcHAKY	947	172	9	27	2	737	174	0	0	0
bcCWMT	938	172	2	29	1	734	149	0	0	0
bcGWNN	927	141	4	28	3	751	116	0	0	0
bcBRUT	916	170	7	26	1	712	151	0	0	0
bcFMOO	908	106	7	22	2	771	103	0	0	0
bcEMAX	898	107	5	25	3	758	106	0	0	0
bcHKQS	890	106	5	28	1	750	106	0	0	0
bcICGB	882	446	3	104	6	323	318	0	0	0
bcGLXN	874	171	6	41	5	651	172	0	0	0
bcDQXW	867	132	4	27	1	703	117	0	0	0
bcCGXG	860	138	6	19	0	697	127	0	0	0
bcDRSN	852	161	3	33	4	651	151	0	0	0
bcBZQX	845	99	4	23	0	719	100	0	0	0
bcEBPD	839	130	2	21	2	684	124	0	0	0
bcBLGN	833	86	4	18	2	723	85	0	0	0
bcBGZA	827	91	2	24	0	710	87	0	0	0
bcGMRG	822	125	6	27	0	664	118	0	0	0
bcBZKI	815	120	6	30	1	658	114	0	0	0
bcBNQP	808	84	9	25	3	687	88	0	0	0
bcHOCN	802	143	1	27	1	630	111	0	0	0
bcIJYD	797	119	4	18	4	652	103	0	0	0
bcALGB	791	103	3	18	1	666	94	0	0	0
bcEUAM	786	97	4	23	1	661	99	0	0	0
bcHIYR	781	106	3	23	0	649	99	0	0	0
bcBLNP	775	100	2	24	3	646	91	0	0	0
bcEXQE	770	125	4	36	0	605	125	0	0	0
bcCVCZ	764	154	2	18	1	589	126	0	0	0
bcHKHQ	760	95	4	16	1	644	91	0	0	0
bcHIPW	755	116	4	26	4	605	110	0	0	0
bcBYCD	751	99	1	19	0	632	94	0	0	0
bcDLME	746	105	7	31	0	603	99	0	0	0
bcIEKF	741	88	3	20	0	630	82	0	0	0
bcHOAQ	737	110	2	21	0	604	96	0	0	0
bcGWJA	733	74	3	23	1	632	74	0	0	0
bcAANM	729	325	7	66	4	327	277	0	0	0
bcFKBP	724	127	4	23	0	570	117	0	0	0
bcEVHR	720	121	5	22	1	571	99	0	0	0
bcBFJD	715	89	1	15	2	608	82	0	0	0
bcFHTA	711	121	2	24	0	564	109	0	0	0
bcIHVG	707	120	1	19	2	565	105	0	0	0
bcBYGH	704	108	7	23	1	565	101	0	0	0
bcDCDY	699	97	3	30	2	567	99	0	0	0
bcAHHT	695	101	1	19	1	573	93	0	0	0
bcIKAK	691	137	3	28	2	521	105	0	0	0
bcABPP	687	123	7	23	1	533	118	0	0	0
bcAPDV	683	66	0	22	0	595	61	0	0	0
bcGIVU	679	96	5	21	1	556	91	0	0	0
bcGAHC	675	70	1	16	1	587	64	0	0	0
bcFUTZ	671	108	1	17	1	544	101	0	0	0
bcIIMB	666	131	1	28	0	506	105	0	0	0
bcAHNS	663	92	1	19	1	550	88	0	0	0
bcFSEX	659	73	6	19	2	559	73	0	0	0
bcHSEJ	656	85	2	21	0	548	78	0	0	0
bcGGII	652	89	4	13	1	545	87	0	0	0
bcGZJD	649	83	0	10	2	554	77	0	0	0
bcDKFD	645	94	1	17	1	532	86	0	0	0
bcEOWI	641	85	6	20	1	529	78	0	0	0
bcIJTW	638	77	4	15	1	541	74	0	0	0
bcIEAS	634	94	1	15	0	524	91	0	0	0
bcHCXY	631	103	5	23	0	500	93	0	0	0
bcGBUA	627	146	5	31	1	444	135	0	0	0
bcGHXL	623	96	7	29	4	487	94	0	0	0
bcDFFG	620	114	9	26	0	471	122	0	0	0
bcFUTW	616	106	7	19	1	483	98	0	0	0
bcEDJQ	613	77	0	20	2	514	72	0	0	0
bcBDTR	610	148	4	35	2	421	127	0	0	0
bcFUDM	606	100	3	21	0	482	80	0	0	0
bcEXWM	602	92	4	25	0	481	83	0	0	0
bcEAAJ	598	218	3	32	2	343	149	0	0	0
bcDYPO	595	92	5	17	0	481	82	0	0	0
bcDBHP	591	92	3	23	2	471	73	0	0	0
bcEFBB	587	66	1	13	0	507	63	0	0	0
bcABXJ	584	100	3	36	1	444	91	0	0	0
bcHGLK	580	123	7	21	2	427	118	0	0	0
bcHOVS	577	95	4	21	1	456	88	0	0	0
bcCJOO	574	97	1	13	1	462	80	0	0	0
bcFKRJ	570	84	3	21	0	462	83	0	0	0
bcBGRN	566	76	1	14	1	474	76	0	0	0
bcHBOJ	562	63	0	16	0	483	63	0	0	0
bcGTAL	559	79	5	18	0	457	78	0	0	0
bcIBCL	556	92	3	25	1	435	83	0	0	0
bcFDAL	552	64	2	16	0	470	60	0	0	0
bcBPVL	549	73	1	18	1	456	71	0	0	0
bcGGHQ	545	111	2	19	1	412	96	0	0	0
bcAZJI	542	98	3	30	1	410	100	0	0	0
bcFPBM	539	96	2	18	2	421	78	0	0	0
bcEWJG	535	45	5	22	0	463	48	0	0	0
bcAHRL	532	102	2	18	6	404	93	0	0	0
bcFBYU	528	113	0	19	3	393	99	0	0	0
bcCRZR	524	69	4	8	0	443	66	0	0	0
bcCZIC	521	77	3	25	4	412	75	0	0	0
bcBCSZ	517	61	4	7	0	445	64	0	0	0
bcDHAG	513	89	5	24	1	394	89	0	0	0
bcDBTP	509	134	3	31	2	339	114	0	0	0
bcDDJB	506	100	4	15	0	387	83	0	0	0
bcGGSJ	502	119	4	21	2	356	133	0	0	0
bcIABI	498	72	1	14	0	411	67	0	0	0
bcEHZE	494	65	2	24	0	403	65	0	0	0
bcAQZP	490	81	4	18	0	387	76	0	0	0
bcEKSO	487	63	5	16	3	400	63	0	0	0
bcBSTI	482	68	4	8	1	401	72	0	0	0
bcBIKC	478	53	3	13	1	408	55	0	0	0
bcGRUI	474	77	2	16	5	374	70	0	0	0
bcFTTS	470	67	4	22	0	377	63	0	0	0
bcEOCK	466	109	1	25	2	329	96	0	0	0
bcEBDF	461	73	1	17	0	370	71	0	0	0
bcCGZR	457	100	5	23	3	326	96	0	0	0
bcAEUV	452	144	8	36	1	263	153	0	0	0
bcEHUS	447	93	1	17	0	336	75	0	0	0
bcBHJL	443	80	3	22	2	336	84	0	0	0
bcCVOV	439	84	0	12	1	342	82	0	0	0
bcALEC	435	59	1	12	0	363	56	0	0	0
bcHQFL	430	123	2	18	1	286	90	0	0	0
bcCKZK	426	51	2	15	0	358	46	0	0	0
bcGIYT	421	79	2	19	1	320	70	0	0	0
bcANNW	416	66	1	18	0	331	58	0	0	0
bcDWLG	411	79	3	18	0	311	77	0	0	0
bcGAUN	407	87	2	28	0	290	81	0	0	0
bcGQJO	402	90	4	15	2	291	79	0	0	0
bcGXPH	397	62	3	10	1	321	63	0	0	0
bcATHC	392	74	1	19	13	285	71	0	0	0
bcBJXS	387	68	4	14	0	301	70	0	0	0
bcCRHC	381	94	1	35	3	248	88	0	0	0
bcBHAY	375	62	7	15	1	290	71	0	0	0
bcFFMI	370	69	0	15	4	282	62	0	0	0
bcCNGZ	364	38	0	7	0	319	30	0	0	0
bcGBAF	359	76	0	16	1	266	71	0	0	0
bcDWJA	351	52	3	16	0	280	55	0	0	0
bcEQZP	346	48	1	10	0	287	48	0	0	0
bcDGCQ	340	96	7	10	0	227	77	0	0	0
bcAAAL	334	134	7	29	2	162	147	0	0	0
bcESXR	327	62	0	19	0	246	57	0	0	0
bcGLVT	320	60	4	21	1	234	59	0	0	0
bcEQGP	313	91	1	20	0	201	75	0	0	0
bcCIZO	306	38	2	9	1	256	36	0	0	0
bcDSDM	299	51	2	16	0	230	45	0	0	0
bcEHBP	290	46	1	8	0	235	41	0	0	0
bcEHZD	283	65	0	9	1	208	61	0	0	0
bcGXOQ	276	44	1	9	1	221	43	0	0	0
bcBGBD	267	97	5	43	0	122	108	0	0	0
bcAQFD	260	55	1	8	0	196	50	0	0	0
bcAALS	252	72	6	33	6	135	82	0	0	0
bcBSZP	46987	25452	1063	10429	325	9718	28043	0	0	0
bcAWNK	32676	20896	252	2913	157	8458	19320	0	0	0
bcHKFF	25416	15479	257	3527	160	5993	14582	0	0	0
bcDPED	21268	13719	174	2489	65	4821	12892	0	0	0
bcHGVL	18464	4764	76	9763	382	3479	4346	0	0	0
bcCERX	16241	9419	121	2046	116	4539	9930	0	0	0
bcHIVC	14390	9520	131	1242	40	3457	7959	0	0	0
bcIGEN	12994	8447	102	1684	46	2715	7220	0	0	0
bcBHWZ	11851	7544	151	1325	24	2807	5977	0	0	0
bcGART	10921	6642	136	1110	62	2971	5478	0	0	0
bcBPGO	10139	6205	131	1375	40	2388	5485	0	0	0
bcETLQ	9299	5351	80	1117	233	2518	4437	0	0	0
bcFTTJ	8666	5066	67	1020	76	2437	4428	0	0	0
bcHNRA	7995	5265	83	981	110	1556	4175	0	0	0
bcHXUH	7325	4398	54	690	157	2026	3824	0	0	0
bcHFHK	6744	3808	53	746	27	2110	3416	0	0	0
bcDVGB	6186	3751	42	645	20	1728	3056	0	0	0
bcAMCX	5612	2385	49	335	34	2809	1915	0	0	0
bcCBDJ	5076	2959	32	511	23	1551	2375	0	0	0
bcFHAJ	4431	2476	38	490	29	1398	1912	0	0	0
bcCXBV	3720	2056	39	304	17	1304	1573	0	0	0
bcEYKQ	3107	1915	22	276	13	881	1330	0	0	0
bcGPBK	2591	773	10	125	15	1668	625	0	0	0
bcDYDC	2230	792	14	72	3	1349	599	0	0	0
bcDZFE	2001	287	11	65	9	1629	285	0	0	0
bcFRKD	1854	239	6	42	1	1566	217	0	0	0
bcGKQR	1743	286	7	56	1	1393	267	0	0	0
bcCAPD	1652	236	7	55	2	1352	212	0	0	0
bcHGFI	1583	187	7	42	1	1346	182	0	0	0
bcBBTT	1514	184	5	51	3	1271	183	0	0	0
bcGWPS	1461	208	9	49	4	1191	204	0	0	0
bcAYGP	1418	179	3	31	2	1203	148	0	0	0
bcAYEI	1378	162	2	45	4	1165	145	0	0	0
bcAMUG	1339	202	7	34	6	1090	193	0	0	0
bcCMGQ	1307	170	5	35	2	1095	159	0	0	0
bcGKPQ	1274	265	8	55	3	943	254	0	0	0
bcCKID	1245	173	4	31	1	1036	165	0	0	0
bcCRFT	1219	144	4	33	3	1035	138	0	0	0
bcFKCS	1190	165	4	88	4	929	160	0	0	0
bcDNSQ	1168	423	9	45	4	687	325	0	0	0
bcEXLN	1147	177	8	41	1	920	166	0	0	0
bcGGVW	1127	214	3	42	3	865	192	0	0	0
bcALSG	1106	141	5	32	2	926	139	0	0	0
bcFTHQ	1088	138	5	28	1	916	134	0	0	0
bcHXKM	1071	247	7	65	6	746	210	0	0	0
bcDHAZ	1054	133	4	32	2	883	131	0	0	0
bcAKRZ	1037	233	6	43	3	752	188	0	0	0
bcDLJR	1022	138	6	31	2	845	120	0	0	0
bcCPPH	1008	100	4	27	3	874	100	0	0	0
bcCNZO	994	107	2	23	1	861	106	0	0	0
bcESRV	982	158	6	53	0	765	152	0	0	0
bcFIYS	969	106	8	24	3	828	102	0	0	0
bcAWIV	958	128	1	41	0	788	110	0	0	0
bcGNQL	947	144	1	26	2	774	133	0	0	0
bcGHAP	938	293	3	58	5	579	222	0	0	0
bcEURF	927	277	3	25	3	619	213	0	0	0
bcAPRM	916	131	2	20	1	762	118	0	0	0
bcCXPN	908	105	4	42	0	757	101	0	0	0
bcDKGD	898	137	4	31	1	725	130	0	0	0
bcFHDI	890	110	1	29	1	749	100	0	0	0
bcDBNQ	882	153	4	34	0	691	149	0	0	0
bcGAGB	874	161	2	25	0	686	139	0	0	0
bcAYKG	867	159	1	39	1	667	150	0	0	0
bcBSNM	859	141	8	19	1	690	127	0	0	0
bcEFMV	852	130	4	17	1	700	116	0	0	0
bcAFXF	845	122	6	24	0	693	113	0	0	0
bcAIOV	839	132	2	29	1	675	126	0	0	0
bcEZUR	833	114	8	29	3	679	109	0	0	0
bcCGKP	827	107	4	18	3	695	108	0	0	0
bcCGNX	821	104	4	24	5	684	99	0	0	0
bcHBGW	815	82	2	20	2	709	76	0	0	0
bcDIRM	808	227	2	39	2	538	194	0	0	0
bcDXTE	802	104	4	20	3	671	96	0	0	0
bcBSPP	797	118	2	34	1	642	117	0	0	0
bcBVXT	791	109	3	16	0	663	96	0	0	0
bcEPZV	786	90	4	27	1	664	88	0	0	0
bcBOAU	781	126	5	28	0	622	113	0	0	0
bcEUJM	775	110	5	24	5	631	98	0	0	0
bcAUKJ	770	182	5	35	6	542	149	0	0	0
bcFNMY	764	93	1	19	1	650	90	0	0	0
bcERVS	760	95	1	27	0	637	91	0	0	0
bcEWBY	755	103	2	30	1	619	101	0	0	0
bcDZJN	751	117	6	23	2	603	107	0	0	0
bcHNQX	746	91	3	27	2	623	85	0	0	0
bcDHDL	741	103	3	29	0	606	91	0	0	0
bcDPBJ	737	100	5	24	3	605	91	0	0	0
bcFNHX	733	117	4	20	2	590	112	0	0	0
bcEDXF	729	103	3	22	3	598	98	0	0	0
bcBANL	724	73	8	19	4	620	79	0	0	0
bcCRTU	720	118	5	22	3	572	108	0	0	0
bcFWIE	715	98	4	23	2	588	99	0	0	0
bcCKZE	711	89	2	16	0	604	82	0	0	0
bcBGVD	707	89	4	25	3	586	79	0	0	0
bcHVLX	704	74	10	30	2	588	75	0	0	0
bcEOIH	699	86	7	17	0	589	81	0	0	0
bcCWFP	695	165	8	36	3	483	153	0	0	0
bcBYGY	691	113	1	24	3	550	102	0	0	0
bcEAXW	687	122	8	36	2	519	121	0	0	0
bcFXYX	683	124	4	15	0	540	108	0	0	0
bcCUGY	679	144	3	41	4	487	113	0	0	0
bcAHAH	675	93	6	25	1	550	91	0	0	0
bcHSBA	671	102	3	27	3	536	97	0	0	0
bcCZGC	666	83	1	26	0	556	73	0	0	0
bcIJDM	663	100	5	22	1	535	90	0	0	0
bcBFIG	659	75	4	18	0	562	74	0	0	0
bcCVXB	656	94	2	20	1	539	75	0	0	0
bcDMSU	652	150	1	17	2	482	122	0	0	0
bcAXWT	649	68	2	23	0	556	60	0	0	0
bcGSDH	645	116	3	13	2	511	104	0	0	0
bcCNPV	641	86	5	15	0	535	82	0	0	0
bcGTII	638	77	4	26	2	529	80	0	0	0
bcGQHT	634	88	4	23	1	518	84	0	0	0
bcDAQO	631	82	2	15	5	527	75	0	0	0
bcFUOT	627	94	0	19	1	513	81	0	0	0
bcEVZG	623	71	2	13	2	535	69	0	0	0
bcCDHQ	620	106	0	38	0	476	100	0	0	0
bcGQXW	616	77	5	20	1	513	78	0	0	0
bcEYHE	613	81	6	13	1	512	81	0	0	0
bcCLVI	610	92	3	11	1	503	77	0	0	0
bcDTYY	606	83	4	24	1	494	81	0	0	0
bcAOJV	602	86	3	21	3	489	81	0	0	0
bcIEWQ	598	92	3	26	4	473	97	0	0	0
bcFISZ	595	96	2	20	0	477	91	0	0	0
bcBIQB	591	107	3	18	1	462	96	0	0	0
bcDNXA	587	133	5	32	2	415	110	0	0	0
bcGNYJ	584	94	2	21	2	465	94	0	0	0
bcCFXK	580	93	4	19	1	463	85	0	0	0
bcHYNM	577	90	3	19	0	465	82	0	0	0
bcGLPC	574	93	1	13	1	466	86	0	0	0
bcDODR	570	99	2	22	2	445	97	0	0	0
bcEETU	566	101	2	21	0	442	91	0	0	0
bcHKII	562	116	1	17	1	427	95	0	0	0
bcHQSL	559	82	3	18	0	456	76	0	0	0
bcFGTX	556	111	5	23	0	417	101	0	0	0
bcCPEB	552	124	0	23	2	403	102	0	0	0
bcEHBB	549	97	5	23	2	422	98	0	0	0
bcEPWY	545	80	4	20	1	440	79	0	0	0
bcCUJX	542	104	3	23	1	411	94	0	0	0
bcGVZQ	539	91	1	9	3	435	88	0	0	0
bcDYUR	535	99	1	15	0	420	82	0	0	0
bcFGMP	531	66	2	20	1	442	63	0	0	0
bcAZXQ	528	94	2	23	2	407	86	0	0	0
bcHBZI	524	120	2	27	1	374	103	0	0	0
bcGCIR	521	61	4	15	1	440	60	0	0	0
bcEVPR	517	97	4	24	0	392	87	0	0	0
bcHSUS	513	79	4	29	2	399	71	0	0	0
bcDCBT	509	99	2	15	0	393	85	0	0	0
bcBQUI	506	113	1	27	2	363	119	0	0	0
bcFYEC	502	62	2	15	1	422	57	0	0	0
bcGEMN	498	88	2	37	1	370	78	0	0	0
bcCODZ	494	103	2	21	2	366	78	0	0	0
bcFOGM	490	79	2	18	1	390	71	0	0	0
bcCVOE	487	78	2	20	3	384	70	0	0	0
bcFGRX	482	139	2	32	1	308	109	0	0	0
bcAHCG	478	95	0	28	2	353	87	0	0	0
bcHOUL	474	56	2	12	1	403	55	0	0	0
bcAWXF	470	66	4	24	1	375	65	0	0	0
bcGVVX	466	66	4	16	0	380	65	0	0	0
bcEAOY	461	86	2	34	1	338	77	0	0	0
bcGTUL	457	52	0	22	1	382	52	0	0	0
bcAGJL	452	45	3	12	0	392	45	0	0	0
bcETJB	447	55	1	15	0	376	54	0	0	0
bcCWBO	443	92	1	18	2	330	84	0	0	0
bcDWLL	439	59	3	12	0	365	59	0	0	0
bcCKTU	435	74	1	5	0	355	64	0	0	0
bcCPSO	430	79	2	16	0	333	74	0	0	0
bcFJPU	426	77	3	20	0	326	72	0	0	0
bcAKPJ	421	75	2	9	0	335	71	0	0	0
bcDVXK	416	68	2	10	1	335	67	0	0	0
bcCVDU	411	71	2	20	0	318	67	0	0	0
bcGBGS	407	80	0	12	1	314	72	0	0	0
bcIHZC	402	89	0	21	2	290	84	0	0	0
bcGRWA	397	74	2	11	1	309	67	0	0	0
bcGKXZ	392	144	5	42	3	198	152	0	0	0
bcDCDA	387	54	5	15	0	313	58	0	0	0
bcAEMW	381	61	0	14	0	306	57	0	0	0
bcDZTV	375	36	2	9	0	328	37	0	0	0
bcCICF	370	53	0	14	0	303	50	0	0	0
bcDZDG	364	62	3	18	0	281	62	0	0	0
bcIEJJ	359	66	4	14	0	275	63	0	0	0
bcBBHT	351	62	5	18	1	265	63	0	0	0
bcHWKN	346	66	1	11	2	266	58	0	0	0
bcEHIP	340	57	2	15	0	266	43	0	0	0
bcFFIP	334	50	3	11	0	270	48	0	0	0
bcGSZA	327	47	6	18	3	253	48	0	0	0
bcASED	320	45	0	9	0	266	38	0	0	0
bcHSDZ	313	60	0	10	0	243	56	0	0	0
bcATIV	306	72	0	18	2	214	61	0	0	0
bcDJWU	299	93	1	26	3	176	81	0	0	0
bcACLX	290	74	1	8	5	202	63	0	0	0
bcGQDN	283	88	2	16	2	175	76	0	0	0
bcFKXM	276	40	0	7	0	229	39	0	0	0
bcBCUC	267	55	5	14	0	193	55	0	0	0
bcHVPZ	260	34	0	13	0	213	32	0	0	0
bcGTUP	252	58	2	7	1	184	53	0	0	0
bcBMYD	46660	26554	433	5833	865	12975	28731	0	0	0
bcFHNG	32635	20544	313	3674	216	7888	20577	0	0	0
bcDWTK	25397	12105	171	7414	277	5430	11058	0	0	0
bcEXIU	21257	13105	204	2499	400	5049	11799	0	0	0
bcHFWB	18416	9679	229	2209	346	5953	9190	0	0	0
bcALMB	16235	6732	75	5519	250	3659	6066	0	0	0
bcGBTS	14374	8642	120	1982	162	3468	7810	0	0	0
bcHPNS	12990	8759	122	1218	45	2846	7176	0	0	0
bcCPQO	11848	6962	94	983	68	3741	5959	0	0	0
bcFPPB	10917	6952	110	1119	36	2700	6032	0	0	0
bcBSZM	10132	6378	82	1193	51	2428	5389	0	0	0
bcBBAF	9294	5520	90	618	46	3020	4755	0	0	0
bcFUHB	8660	5944	75	756	15	1870	4765	0	0	0
bcHQEZ	7994	4704	89	627	62	2512	3883	0	0	0
bcDYMV	7323	4602	65	860	110	1686	4129	0	0	0
bcDAYQ	6742	3969	61	764	17	1931	3221	0	0	0
bcFDBA	6184	3216	37	447	21	2463	2679	0	0	0
bcFVPI	5595	3648	60	455	16	1416	2702	0	0	0
bcCIEF	5063	3124	33	592	19	1295	2445	0	0	0
bcCCRB	4430	2540	36	404	11	1439	2222	0	0	0
bcBUNL	3719	2536	23	375	6	779	2038	0	0	0
bcDFHP	3107	2015	27	336	12	717	1572	0	0	0
bcBJHR	2590	293	16	72	2	2207	352	0	0	0
bcAOVE	2229	764	16	155	26	1268	602	0	0	0
bcEXEM	2001	268	9	61	4	1659	227	0	0	0
bcHPQS	1852	1042	14	393	9	394	714	0	0	0
bcDCOZ	1743	253	8	55	2	1425	254	0	0	0
bcCBCP	1652	1005	17	188	27	415	703	0	0	0
bcEZWB	1583	583	5	61	9	925	439	0	0	0
bcHFXU	1514	257	6	51	1	1199	240	0	0	0
bcAUEY	1461	169	7	35	1	1249	166	0	0	0
bcCGFO	1418	498	11	69	9	831	371	0	0	0
bcFIME	1377	177	11	31	3	1155	164	0	0	0
bcERUO	1339	136	5	45	2	1151	125	0	0	0
bcGHNS	1307	245	5	36	3	1018	216	0	0	0
bcAYSE	1274	146	5	44	3	1076	150	0	0	0
bcGMDX	1245	147	3	32	1	1062	145	0	0	0
bcHDXD	1219	132	5	35	0	1047	127	0	0	0
bcCSBP	1190	306	13	32	8	831	247	0	0	0
bcCXRJ	1168	117	4	27	2	1018	116	0	0	0
bcDDMH	1147	235	9	56	8	839	207	0	0	0
bcDVSR	1126	222	3	49	4	848	199	0	0	0
bcDTJI	1106	140	2	28	5	931	130	0	0	0
bcFWXY	1088	188	9	42	4	845	171	0	0	0
bcDIKQ	1071	156	4	19	1	891	132	0	0	0
bcCQKO	1054	340	10	65	7	632	260	0	0	0
bcDRNZ	1037	145	9	24	1	858	138	0	0	0
bcDING	1022	181	5	25	1	810	161	0	0	0
bcEISW	1008	177	7	43	3	778	150	0	0	0
bcFZLZ	994	156	5	41	0	792	146	0	0	0
bcBFHV	982	125	3	28	3	823	115	0	0	0
bcBFFF	969	163	6	30	5	765	159	0	0	0
bcDEZZ	958	114	2	20	0	822	104	0	0	0
bcHDKW	947	144	5	24	4	770	136	0	0	0
bcGSOW	937	336	6	34	2	559	225	0	0	0
bcBUVP	927	274	6	32	3	612	219	0	0	0
