Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcAURH	564	58	3	14	0	489	61	0	0	0
bcAVPH	554	221	4	36	1	292	223	0	0	0
bcFZHQ	545	74	2	14	3	452	71	0	0	0
bcFDOT	537	26	5	8	1	497	26	0	0	0
bcALJB	529	48	2	5	1	473	50	0	0	0
bcCRVP	521	45	0	22	0	454	44	0	0	0
bcBBXC	512	60	4	14	0	434	61	0	0	0
bcGLKH	502	156	8	40	1	297	140	0	0	0
bcETGO	494	69	4	8	0	413	66	0	0	0
bcATGA	487	38	2	8	1	438	40	0	0	0
bcBQQS	479	53	2	15	0	409	50	0	0	0
bcDEQB	471	43	2	15	6	405	44	0	0	0
bcBMCP	463	42	0	13	0	408	43	0	0	0
bcDWJE	456	95	3	20	1	337	97	0	0	0
bcARXK	450	58	2	12	0	378	53	0	0	0
bcEOBK	444	44	4	16	0	380	51	0	0	0
bcBPKP	437	36	2	7	1	391	35	0	0	0
bcAWAL	430	52	3	9	0	366	52	0	0	0
bcESUY	423	41	2	7	1	372	39	0	0	0
bcAXKP	417	43	2	7	0	365	45	0	0	0
bcGWKO	411	75	3	23	1	309	71	0	0	0
bcDYZF	405	31	2	7	0	365	32	0	0	0
bcFXVA	399	39	3	6	0	351	39	0	0	0
bcIILW	393	29	0	9	0	355	27	0	0	0
bcBGHO	388	43	0	12	1	332	40	0	0	0
bcBQBI	383	60	1	9	1	312	56	0	0	0
bcFIAU	377	24	2	10	0	341	25	0	0	0
bcCBOD	372	49	1	6	2	314	51	0	0	0
bcHXLX	367	154	2	38	3	170	121	0	0	0
bcHNXW	361	51	4	9	0	297	45	0	0	0
bcHLDA	357	67	2	14	0	274	59	0	0	0
bcDLYX	351	38	4	13	1	295	41	0	0	0
bcAKAP	347	41	0	15	1	290	40	0	0	0
bcHXIM	341	62	1	7	0	271	53	0	0	0
bcGLTQ	338	46	2	16	1	273	45	0	0	0
bcHITC	332	127	0	32	1	172	118	0	0	0
bcAXZB	327	32	0	8	1	286	29	0	0	0
bcGLKF	323	27	0	10	0	286	27	0	0	0
bcEHFL	319	44	3	8	0	264	46	0	0	0
bcHNXI	314	79	2	34	1	198	82	0	0	0
bcBWWS	309	23	2	8	0	276	25	0	0	0
bcFBLS	305	49	3	10	0	243	51	0	0	0
bcCYFT	301	19	0	12	0	270	18	0	0	0
bcFNEJ	297	43	2	12	0	240	46	0	0	0
bcEKFA	293	91	2	28	0	172	78	0	0	0
bcGKGL	289	37	1	12	1	238	37	0	0	0
bcHETK	286	51	4	6	4	221	51	0	0	0
bcEWIV	282	42	1	7	3	229	40	0	0	0
bcIBPK	279	33	1	4	0	241	33	0	0	0
bcAPOX	275	21	1	7	0	246	21	0	0	0
bcCHFT	271	17	2	5	0	247	19	0	0	0
bcGWOZ	268	26	1	6	0	235	25	0	0	0
bcCVEL	264	24	3	6	0	231	27	0	0	0
bcGXPL	261	37	0	6	0	218	35	0	0	0
bcFQND	258	45	0	11	0	202	43	0	0	0
bcGKSX	255	37	0	5	1	212	38	0	0	0
bcIECW	251	18	2	10	0	221	20	0	0	0
bcAVWX	21259	11193	245	1779	212	7830	14558	0	0	0
bcEUVH	14097	3203	78	6190	298	4328	3492	0	0	0
bcCBQB	11368	6360	141	1150	34	3683	7132	0	0	0
bcGMKW	9228	4476	87	794	100	3771	5032	0	0	0
bcFNTO	7759	3697	76	501	33	3452	3857	0	0	0
bcAKJQ	6749	3508	63	669	48	2461	3821	0	0	0
bcCFOD	5809	2762	37	490	19	2501	3045	0	0	0
bcHIYG	5076	2530	48	518	27	1953	2619	0	0	0
bcCCQX	4472	2216	50	302	15	1889	2199	0	0	0
bcFSXW	3983	2175	47	337	23	1401	2207	0	0	0
bcHMTG	3599	292	22	68	5	3212	308	0	0	0
bcBYGP	3308	1270	26	280	20	1712	1219	0	0	0
bcEJDB	3076	148	20	38	3	2867	152	0	0	0
bcFHVV	2896	221	11	56	3	2605	223	0	0	0
bcDLVW	2732	168	11	47	0	2506	172	0	0	0
bcHVTO	2604	1174	21	291	4	1114	1101	0	0	0
bcGWGU	2498	189	14	41	3	2251	203	0	0	0
bcDZWG	2401	420	13	57	10	1901	389	0	0	0
bcERWC	2321	210	13	40	2	2056	205	0	0	0
bcEROM	2250	248	12	77	8	1905	220	0	0	0
bcCTWQ	2192	753	20	113	7	1299	676	0	0	0
bcEKHM	2141	193	13	41	2	1892	195	0	0	0
bcBNCM	2089	198	14	44	2	1831	188	0	0	0
bcHETH	2044	155	9	44	3	1833	158	0	0	0
bcBPQR	2003	534	13	284	7	1165	522	0	0	0
bcFZJT	1964	370	9	57	17	1511	336	0	0	0
bcFEOR	1924	129	8	32	2	1753	133	0	0	0
bcHORW	1889	117	9	34	0	1729	119	0	0	0
bcFJLY	1855	106	7	29	1	1712	116	0	0	0
bcDKFE	1822	139	7	53	1	1622	142	0	0	0
bcANUL	1791	187	12	39	3	1550	194	0	0	0
bcHLBP	1763	122	6	19	4	1612	122	0	0	0
bcCGIK	1735	132	10	24	3	1566	136	0	0	0
bcDIRK	1709	223	9	43	2	1432	209	0	0	0
bcBQTQ	1686	142	6	35	4	1499	142	0	0	0
bcEZHQ	1663	152	12	29	4	1466	152	0	0	0
bcGWNW	1643	182	11	45	2	1403	188	0	0	0
bcEFHH	1621	145	10	32	0	1434	146	0	0	0
bcICFQ	1600	118	4	31	3	1444	118	0	0	0
bcHYMQ	1581	680	22	121	11	747	691	0	0	0
bcCYTD	1561	106	8	25	0	1422	109	0	0	0
bcFAMP	1540	105	11	32	1	1391	114	0	0	0
bcAYBL	1522	833	11	163	11	504	725	0	0	0
bcBOOC	1508	149	9	35	1	1314	149	0	0	0
bcBEML	1490	134	10	38	4	1304	137	0	0	0
bcAMJT	1472	159	5	39	3	1266	160	0	0	0
bcEZFG	1456	137	8	30	0	1281	138	0	0	0
bcCMNE	1442	98	10	29	2	1303	104	0	0	0
bcFSCS	1425	217	12	42	3	1151	206	0	0	0
bcBIXY	1410	122	4	28	1	1255	123	0	0	0
bcGMKA	1396	106	5	38	2	1245	101	0	0	0
bcEZTT	1382	127	6	44	0	1205	127	0	0	0
bcFPTA	1367	88	7	31	3	1238	94	0	0	0
bcGDAO	1354	107	4	19	2	1222	111	0	0	0
bcBGYD	1340	85	5	31	1	1218	87	0	0	0
bcCOYI	1324	121	3	26	1	1173	120	0	0	0
bcAQHJ	1312	136	7	32	2	1135	145	0	0	0
bcATKH	1298	100	10	35	2	1151	107	0	0	0
bcGILF	1286	144	4	29	2	1107	145	0	0	0
bcHOQM	1273	158	4	29	1	1081	153	0	0	0
bcBPTN	1258	108	3	21	2	1124	107	0	0	0
bcDIAI	1244	109	10	30	1	1094	118	0	0	0
bcHQUO	1232	74	1	20	1	1136	73	0	0	0
bcEBNT	1218	130	5	32	1	1050	132	0	0	0
bcGHEW	1206	106	11	29	0	1060	112	0	0	0
bcBTPU	1194	91	5	25	2	1071	95	0	0	0
bcBQSZ	1182	242	5	21	4	910	212	0	0	0
bcHGMW	1171	88	7	29	0	1047	93	0	0	0
bcHCXO	1160	119	8	15	3	1015	117	0	0	0
bcHSFR	1148	80	5	24	2	1037	78	0	0	0
bcFEEG	1138	119	11	30	1	977	128	0	0	0
bcGTOY	1127	185	3	55	6	878	158	0	0	0
bcGTAS	1117	109	6	23	0	979	107	0	0	0
bcCPQK	1106	136	6	37	3	924	136	0	0	0
bcHASZ	1093	106	6	22	1	958	107	0	0	0
bcCYJK	1083	103	7	38	1	934	111	0	0	0
bcCZMH	1071	102	10	36	1	922	106	0	0	0
bcGOZT	1060	132	3	29	2	894	131	0	0	0
bcCWBD	1050	108	5	29	0	908	110	0	0	0
bcDEJZ	1040	131	6	33	3	867	136	0	0	0
bcFCOA	1030	86	2	15	2	925	86	0	0	0
bcGHYQ	1020	105	8	26	2	879	104	0	0	0
bcDABM	1010	87	4	33	0	886	82	0	0	0
bcEZFC	1000	102	3	22	0	873	102	0	0	0
bcCOYE	989	96	6	22	0	865	95	0	0	0
bcASOR	979	82	3	27	1	866	80	0	0	0
bcDZEK	969	71	6	14	1	877	78	0	0	0
bcEUUT	958	58	8	21	2	869	67	0	0	0
bcFMMT	948	92	4	22	1	829	90	0	0	0
bcCCHS	937	68	2	20	1	846	67	0	0	0
bcGEIZ	928	120	9	25	1	773	125	0	0	0
bcGOHC	917	95	3	17	0	802	89	0	0	0
bcBAIG	908	86	5	23	3	791	89	0	0	0
bcABCQ	898	74	3	27	0	794	69	0	0	0
bcAAMX	889	190	7	14	2	676	186	0	0	0
bcBDLC	879	115	5	22	2	735	116	0	0	0
bcIAUV	868	73	3	16	2	774	75	0	0	0
bcAAJU	859	81	6	17	0	755	87	0	0	0
bcBLYR	848	62	2	11	0	773	58	0	0	0
bcHRBA	839	121	5	42	2	669	112	0	0	0
bcBSTE	827	90	2	24	2	709	90	0	0	0
bcFAMR	819	50	6	20	0	743	53	0	0	0
bcBCPP	809	119	3	28	1	658	119	0	0	0
bcCYIY	799	62	0	10	1	726	61	0	0	0
bcEHJF	789	68	2	23	3	693	69	0	0	0
bcAPNE	780	169	3	26	4	578	151	0	0	0
bcHYQR	770	93	6	21	0	650	98	0	0	0
bcFFYV	759	67	3	17	1	671	69	0	0	0
bcEUSV	751	70	7	21	0	653	75	0	0	0
bcFQTX	741	90	3	23	1	624	91	0	0	0
bcADMS	732	70	8	22	1	631	77	0	0	0
bcDCAH	721	54	5	13	1	648	59	0	0	0
bcHSLJ	712	49	3	15	0	645	53	0	0	0
bcBZPF	702	56	5	16	3	622	60	0	0	0
bcIBGB	693	164	7	31	3	488	143	0	0	0
bcBJKR	684	296	9	45	3	331	285	0	0	0
bcHDFN	674	91	4	24	1	554	94	0	0	0
bcHSPF	664	48	4	12	0	600	49	0	0	0
bcHHOB	654	76	3	24	0	551	75	0	0	0
bcCQSM	644	76	1	16	0	551	75	0	0	0
bcEVUD	636	84	6	13	1	532	82	0	0	0
bcGJVA	626	58	0	13	1	554	57	0	0	0
bcAHHX	617	54	5	9	2	547	59	0	0	0
bcFZNU	609	67	3	14	2	523	69	0	0	0
bcFZLR	600	72	6	14	2	506	76	0	0	0
bcAOBG	590	93	3	22	0	472	89	0	0	0
bcHMKT	581	50	3	17	0	511	50	0	0	0
bcBMHY	571	280	1	65	4	221	253	0	0	0
bcBGXZ	564	47	5	12	0	500	50	0	0	0
bcEJRZ	554	82	3	20	0	449	79	0	0	0
bcFMMN	545	52	6	5	1	481	54	0	0	0
bcDSRM	537	47	7	15	2	466	54	0	0	0
bcIHYQ	529	37	1	14	1	476	39	0	0	0
bcDUPA	521	37	3	17	1	463	37	0	0	0
bcAISV	512	60	3	16	1	432	64	0	0	0
bcFVQG	502	160	0	33	6	303	134	0	0	0
bcDAFY	494	76	2	20	0	396	70	0	0	0
bcDQUM	486	37	2	13	1	433	35	0	0	0
bcBDKV	479	146	1	11	2	319	118	0	0	0
bcFPVP	470	33	4	12	1	420	37	0	0	0
bcCGXG	463	37	0	8	0	418	37	0	0	0
bcDZYG	456	38	6	10	0	402	43	0	0	0
bcHJAQ	450	34	2	17	1	396	36	0	0	0
bcDSIM	444	46	2	15	3	378	45	0	0	0
bcCVHC	437	45	4	11	2	375	47	0	0	0
bcDSFO	430	42	3	7	0	378	45	0	0	0
bcALRE	423	118	3	38	1	263	108	0	0	0
bcDYCW	417	82	1	15	0	319	73	0	0	0
bcBSRE	411	113	4	21	0	273	109	0	0	0
bcHVRD	405	26	5	11	0	363	30	0	0	0
bcBMOA	399	36	2	6	0	355	35	0	0	0
bcCNSB	393	38	2	10	1	342	35	0	0	0
bcBVKF	388	42	2	8	1	335	47	0	0	0
bcGXZB	383	35	3	9	0	336	37	0	0	0
bcIEUS	377	36	3	11	0	327	37	0	0	0
bcDUYY	372	46	1	15	0	310	46	0	0	0
bcEJMZ	367	75	1	19	1	271	67	0	0	0
bcEVGJ	361	43	3	6	2	307	43	0	0	0
bcFTEL	356	49	3	4	1	299	49	0	0	0
bcGHJB	351	45	1	12	0	293	41	0	0	0
bcBUMS	347	57	3	12	0	275	58	0	0	0
bcCAAX	341	34	3	9	0	295	37	0	0	0
bcGWTE	337	33	1	17	0	286	34	0	0	0
bcFAME	332	35	2	12	1	282	36	0	0	0
bcEKLW	327	38	0	6	0	283	32	0	0	0
bcBLAS	323	79	1	13	0	230	71	0	0	0
bcGWLN	319	4	4	6	0	305	7	0	0	0
bcCDOI	314	42	0	5	0	267	41	0	0	0
bcGKRN	309	46	2	19	1	241	49	0	0	0
bcEDUZ	305	22	2	2	0	279	23	0	0	0
bcGGGI	301	32	0	7	1	261	30	0	0	0
bcGCMR	297	35	2	5	2	253	35	0	0	0
bcHPMU	293	31	0	12	0	250	30	0	0	0
bcGPCR	289	32	2	11	1	243	31	0	0	0
bcGZCH	286	118	2	17	0	149	95	0	0	0
bcGAYE	282	19	2	8	0	253	19	0	0	0
bcAVVX	279	29	4	10	0	236	27	0	0	0
bcCRDT	275	27	2	17	1	228	28	0	0	0
bcBUMF	271	29	3	11	1	227	31	0	0	0
bcAMFH	268	105	4	31	0	128	97	0	0	0
bcEWGA	264	24	0	7	0	233	22	0	0	0
bcFNBJ	261	17	1	7	0	236	18	0	0	0
bcDCOJ	258	39	1	6	1	211	33	0	0	0
bcELUF	255	21	6	8	0	220	27	0	0	0
bcFOQV	251	29	1	5	0	216	28	0	0	0
bcGZPK	21251	4001	126	10069	560	6495	4554	0	0	0
bcAMUZ	14097	7064	138	813	56	6026	8205	0	0	0
bcCMWC	11364	5535	109	829	41	4850	6265	0	0	0
bcHKHN	9224	3571	72	567	43	4971	3824	0	0	0
bcHACO	7755	4344	77	489	13	2832	4332	0	0	0
bcHKMV	6748	3544	77	647	21	2459	3723	0	0	0
bcFXRV	5809	2815	46	577	55	2316	3070	0	0	0
bcEDEN	5075	2646	35	550	15	1829	2850	0	0	0
bcAYVV	4471	2139	53	337	10	1932	2294	0	0	0
bcGYHK	3980	2317	47	267	19	1330	2258	0	0	0
bcIBCN	3596	713	22	211	40	2610	618	0	0	0
bcBGFD	3308	270	24	73	6	2935	293	0	0	0
bcFNSL	3075	1499	27	322	5	1222	1438	0	0	0
bcGRAR	2893	216	14	54	1	2608	219	0	0	0
bcFIXF	2731	1490	26	215	4	996	1364	0	0	0
bcHOWW	2604	202	18	66	5	2313	210	0	0	0
bcAPTN	2498	202	16	56	2	2222	212	0	0	0
bcHETD	2400	169	11	51	0	2169	168	0	0	0
bcHCOL	2321	1165	21	208	10	917	1103	0	0	0
bcDHAC	2250	156	13	52	2	2027	166	0	0	0
bcEMSP	2192	131	6	43	0	2012	126	0	0	0
bcCXQV	2141	205	6	44	1	1885	211	0	0	0
bcFNJS	2089	148	5	33	3	1900	149	0	0	0
bcCLEQ	2044	137	13	36	2	1856	144	0	0	0
bcIGUL	2003	158	6	80	3	1756	158	0	0	0
bcGIZI	1963	280	9	34	1	1639	247	0	0	0
bcBCHD	1923	151	7	45	2	1718	156	0	0	0
bcBPPP	1889	179	14	41	4	1651	194	0	0	0
bcGGNO	1855	304	10	50	4	1487	282	0	0	0
bcGYEO	1822	474	10	90	8	1240	430	0	0	0
bcHGRS	1791	144	11	37	3	1596	148	0	0	0
bcCXDJ	1763	169	7	37	2	1548	164	0	0	0
bcEVOH	1735	116	8	28	2	1581	114	0	0	0
bcCEJA	1709	431	9	65	11	1193	425	0	0	0
bcCGXU	1686	105	5	25	0	1551	99	0	0	0
bcCFCY	1663	90	10	25	2	1536	96	0	0	0
bcHIOQ	1644	153	12	41	6	1432	162	0	0	0
bcGQYF	1621	881	15	125	7	593	834	0	0	0
bcHXER	1599	106	14	27	0	1452	116	0	0	0
bcAYON	1581	111	10	34	2	1424	113	0	0	0
bcGJHA	1561	125	12	39	1	1384	133	0	0	0
bcIIVO	1540	132	6	35	0	1367	140	0	0	0
bcCQID	1522	134	5	25	1	1357	142	0	0	0
bcDZTW	1508	147	12	45	4	1300	158	0	0	0
bcBIGJ	1490	165	4	39	4	1278	161	0	0	0
bcALTL	1472	130	10	33	2	1297	137	0	0	0
bcEEGQ	1456	145	6	34	3	1268	149	0	0	0
bcDGIQ	1441	93	13	17	2	1316	102	0	0	0
bcGIQR	1425	113	4	24	6	1278	113	0	0	0
bcGFNL	1410	123	8	43	3	1233	129	0	0	0
bcHSWP	1396	666	17	132	3	578	607	0	0	0
bcBWBI	1382	746	14	101	2	519	704	0	0	0
bcHLLC	1367	127	9	32	0	1199	129	0	0	0
bcDDEF	1354	113	6	27	1	1207	119	0	0	0
bcDBHB	1340	150	6	32	0	1152	142	0	0	0
bcHRJF	1324	122	4	22	0	1176	117	0	0	0
bcDFPA	1311	113	6	33	2	1157	114	0	0	0
bcFNQT	1298	103	3	29	0	1163	102	0	0	0
bcEMVX	1285	120	5	25	3	1132	117	0	0	0
bcHKBA	1272	97	4	29	2	1140	98	0	0	0
bcHNBQ	1258	117	6	43	0	1092	117	0	0	0
bcDSRK	1243	103	10	17	0	1113	103	0	0	0
bcDKAU	1232	94	7	24	2	1105	99	0	0	0
bcAMEN	1218	141	9	29	2	1037	150	0	0	0
bcBOKM	1206	103	5	19	0	1079	97	0	0	0
bcDMFV	1194	144	12	34	0	1004	144	0	0	0
bcGIPL	1182	74	9	18	1	1080	75	0	0	0
bcCHYN	1171	88	5	25	0	1053	88	0	0	0
bcCBVQ	1160	128	5	35	2	990	130	0	0	0
bcCDLU	1148	127	5	24	0	992	126	0	0	0
bcHHNF	1138	99	8	20	1	1010	105	0	0	0
bcAFFW	1127	107	4	32	1	983	108	0	0	0
bcGUCB	1117	90	6	23	1	997	93	0	0	0
bcDIPY	1106	98	8	17	3	980	100	0	0	0
bcCOSD	1093	82	3	19	1	988	76	0	0	0
bcAHXK	1083	130	7	29	2	915	133	0	0	0
bcFIDO	1071	97	2	28	2	942	92	0	0	0
bcCHEP	1060	105	4	27	4	920	106	0	0	0
bcHMFC	1050	86	12	23	2	927	93	0	0	0
bcDWOW	1040	110	8	18	0	904	109	0	0	0
bcIAGY	1030	91	8	28	0	903	97	0	0	0
bcHRAR	1020	81	5	14	1	919	83	0	0	0
bcDBYF	1010	71	10	22	1	906	77	0	0	0
bcCTOI	999	79	8	18	0	894	83	0	0	0
bcGECI	989	142	6	30	3	808	136	0	0	0
bcHFUI	979	79	3	31	2	864	79	0	0	0
bcFPZF	969	96	4	22	4	843	99	0	0	0
bcENIJ	958	94	5	21	0	838	92	0	0	0
bcIBCQ	948	229	3	29	5	682	197	0	0	0
bcDUMY	937	63	8	12	2	852	69	0	0	0
bcEPZA	928	50	3	18	0	857	50	0	0	0
bcDUKP	917	90	4	25	1	797	93	0	0	0
bcFSWU	907	86	2	22	1	796	87	0	0	0
bcENVM	898	88	6	20	0	784	93	0	0	0
bcGPMM	889	99	3	17	1	769	100	0	0	0
bcHOPA	879	89	7	23	1	759	85	0	0	0
bcASDU	868	78	3	18	0	769	77	0	0	0
bcCRTY	859	82	3	34	3	737	79	0	0	0
bcHMGL	848	60	4	19	2	763	62	0	0	0
bcGPGN	838	352	7	73	4	402	322	0	0	0
bcGIPK	827	91	7	23	0	706	86	0	0	0
bcBDVZ	818	77	3	21	3	714	74	0	0	0
bcAFUM	809	65	4	17	0	723	67	0	0	0
bcBBVG	799	61	5	21	2	710	63	0	0	0
bcHEBE	789	90	6	28	0	665	93	0	0	0
bcEOXD	780	341	9	61	3	366	333	0	0	0
bcHIJK	770	75	6	23	1	665	77	0	0	0
bcCPAY	759	54	7	18	1	679	57	0	0	0
bcECEK	751	83	3	14	2	649	86	0	0	0
bcCIHJ	741	348	5	54	4	330	294	0	0	0
bcDKKL	732	60	3	23	1	645	64	0	0	0
bcCKFP	721	66	2	26	1	626	65	0	0	0
bcHRDH	712	60	1	9	0	642	60	0	0	0
bcGQBG	702	50	7	14	0	631	52	0	0	0
bcCJIO	693	50	4	12	1	626	51	0	0	0
bcDYGO	684	53	5	14	1	611	59	0	0	0
bcEZAC	673	242	7	24	1	399	205	0	0	0
bcHOPL	664	353	8	51	4	248	313	0	0	0
bcEGOS	654	48	4	14	1	587	47	0	0	0
bcHCFZ	644	336	8	52	1	247	302	0	0	0
bcFRLT	636	59	1	19	2	555	56	0	0	0
bcAZNE	626	287	5	71	2	261	269	0	0	0
bcGKAU	617	46	4	7	0	560	46	0	0	0
bcACFX	609	214	7	51	4	333	193	0	0	0
bcDQKE	600	51	3	15	1	530	50	0	0	0
bcESBE	590	61	3	30	0	496	61	0	0	0
bcIAMW	581	62	0	13	1	505	59	0	0	0
bcGGGF	571	63	2	13	2	491	61	0	0	0
bcGBRG	564	51	7	11	4	491	50	0	0	0
bcHEAO	554	50	1	13	0	490	44	0	0	0
bcGGYQ	545	66	1	20	2	456	64	0	0	0
bcHUDC	537	41	1	8	1	486	41	0	0	0
bcDFXB	529	51	2	14	0	462	52	0	0	0
bcAUWC	521	42	1	11	2	465	42	0	0	0
bcEZIN	512	50	5	13	1	443	52	0	0	0
bcGPYA	502	49	2	12	0	439	48	0	0	0
bcBNRU	494	59	3	16	2	414	57	0	0	0
bcIFKY	486	36	1	7	0	442	36	0	0	0
bcIIFG	479	64	4	11	1	399	65	0	0	0
bcHSQO	470	63	2	11	0	394	62	0	0	0
bcAHHV	462	61	9	17	0	375	69	0	0	0
bcEXGE	456	18	3	6	0	429	20	0	0	0
bcBWUC	450	55	4	7	0	384	62	0	0	0
bcGXQW	444	34	0	3	1	406	33	0	0	0
bcIJVO	437	40	7	8	1	381	46	0	0	0
bcAWOP	430	42	5	12	1	370	44	0	0	0
bcBQZD	423	64	1	13	0	345	62	0	0	0
bcDYNY	417	34	2	8	0	373	34	0	0	0
bcIJOQ	411	32	2	10	2	365	34	0	0	0
bcBXSS	405	27	0	9	0	369	26	0	0	0
bcFGKX	399	31	1	10	0	357	27	0	0	0
bcFXHY	393	91	0	23	1	278	86	0	0	0
bcAQMD	388	39	6	11	1	331	42	0	0	0
bcGJPL	383	31	5	10	1	336	35	0	0	0
bcHTVP	377	37	6	11	0	323	41	0	0	0
bcACOH	372	34	1	6	0	331	34	0	0	0
bcEWRK	367	15	1	9	1	341	17	0	0	0
bcFNYI	361	32	4	9	0	316	36	0	0	0
bcFTVY	356	54	1	18	3	280	45	0	0	0
bcDFIF	351	36	6	9	0	300	42	0	0	0
bcAIIR	347	49	2	6	1	289	50	0	0	0
bcDCTC	341	27	1	7	0	306	27	0	0	0
bcDXIK	337	148	1	25	0	163	126	0	0	0
bcGMNQ	332	34	1	5	1	291	34	0	0	0
bcCFYC	327	28	3	2	0	294	30	0	0	0
bcHZSE	323	47	0	15	0	261	42	0	0	0
bcCLKL	319	96	2	17	0	204	91	0	0	0
bcENOL	314	150	7	13	0	144	139	0	0	0
bcBEMG	309	29	3	7	2	268	31	0	0	0
bcAKED	304	37	0	16	0	251	35	0	0	0
bcIEYY	301	27	1	7	0	266	25	0	0	0
bcBDWU	297	90	1	22	0	184	77	0	0	0
bcFIUJ	293	119	2	32	1	139	96	0	0	0
bcDSRZ	289	38	1	8	0	242	37	0	0	0
bcFXZR	286	39	4	11	0	232	43	0	0	0
bcBLGP	282	58	5	14	1	204	58	0	0	0
bcAOLU	279	27	0	6	1	245	27	0	0	0
bcGFCG	275	35	2	8	0	230	38	0	0	0
bcFFTN	271	100	7	30	1	133	92	0	0	0
bcBSIA	268	35	4	7	0	222	38	0	0	0
bcHVOO	264	26	0	4	0	234	26	0	0	0
bcFWRD	261	28	0	4	0	229	29	0	0	0
bcGCOL	257	81	1	18	1	156	66	0	0	0
bcBZGG	255	82	1	19	0	153	67	0	0	0
bcFIVD	251	27	0	9	0	215	26	0	0	0
bcDMCY	21228	11483	213	2136	101	7295	14025	0	0	0
bcCSBE	14069	7275	128	925	74	5667	8133	0	0	0
bcENZS	11359	6195	100	972	70	4022	7463	0	0	0
bcIDZH	9220	4703	114	697	49	3657	5320	0	0	0
bcBWPX	7752	3601	71	645	72	3363	3981	0	0	0
bcGPGD	6737	3207	68	689	70	2703	3400	0	0	0
bcCYPV	5809	3318	63	458	32	1938	3338	0	0	0
bcHYZV	5074	2199	53	302	22	2498	2451	0	0	0
bcDDMV	4465	2178	41	391	9	1846	2353	0	0	0
bcEXTD	3976	679	8	135	5	3149	652	0	0	0
bcESSA	3595	146	18	50	1	3380	149	0	0	0
bcBSRX	3307	1354	33	319	21	1580	1384	0	0	0
bcHNMX	3073	207	18	63	3	2782	222	0	0	0
bcHFWR	2892	317	18	84	7	2466	338	0	0	0
bcFQJZ	2730	194	12	48	5	2471	199	0	0	0
bcAWJE	2604	179	12	66	3	2344	176	0	0	0
bcBPMD	2497	227	17	56	2	2195	227	0	0	0
bcHGUI	2400	335	11	51	2	2001	294	0	0	0
bcENWW	2320	1108	20	137	10	1045	1096	0	0	0
bcDCMM	2248	199	17	63	3	1966	205	0	0	0
bcBZNR	2192	169	13	38	0	1972	172	0	0	0
bcGLIR	2141	479	13	196	2	1451	445	0	0	0
bcDNWG	2088	249	8	60	1	1770	240	0	0	0
bcHGRG	2044	139	7	31	2	1865	141	0	0	0
bcDUEY	2003	145	16	61	5	1776	154	0	0	0
bcHTKP	1963	179	7	46	2	1729	180	0	0	0
bcCJPW	1923	152	11	43	2	1715	155	0	0	0
bcIBCL	1889	149	12	37	2	1689	150	0	0	0
bcFXZD	1855	506	12	58	8	1271	452	0	0	0
bcBSSY	1822	140	11	38	5	1628	150	0	0	0
bcCKQP	1791	228	11	49	2	1501	226	0	0	0
bcHYQJ	1763	921	10	174	5	653	843	0	0	0
bcCDVB	1735	152	8	39	2	1534	152	0	0	0
bcCTWR	1709	169	10	46	5	1479	173	0	0	0
bcEVZZ	1686	157	6	52	2	1469	163	0	0	0
bcCYLL	1663	184	9	41	3	1426	186	0	0	0
bcGBTW	1642	113	8	34	2	1485	113	0	0	0
bcEDUY	1621	222	9	45	6	1339	226	0	0	0
bcFNTT	1599	831	14	187	3	564	776	0	0	0
bcDLZJ	1581	98	8	44	1	1430	95	0	0	0
bcBNAF	1561	169	3	37	2	1350	164	0	0	0
bcBJBK	1540	165	6	37	2	1330	171	0	0	0
bcCILI	1522	117	7	36	3	1359	125	0	0	0
bcIFZQ	1508	143	7	29	1	1328	135	0	0	0
bcFYWS	1490	105	5	41	0	1339	108	0	0	0
bcFGWZ	1472	153	8	29	4	1278	160	0	0	0
bcDGUA	1456	100	4	30	0	1322	103	0	0	0
bcICEY	1441	123	6	47	1	1264	121	0	0	0
bcHGWZ	1425	122	8	25	1	1269	125	0	0	0
bcGYDT	1410	133	7	27	0	1243	132	0	0	0
bcEZFV	1396	116	4	38	3	1235	115	0	0	0
bcBMKH	1382	106	4	25	1	1246	104	0	0	0
bcAGHS	1367	117	11	39	0	1200	124	0	0	0
bcCBEW	1354	120	6	33	4	1191	130	0	0	0
bcGEQM	1340	123	6	34	3	1174	122	0	0	0
bcAFPT	1324	97	5	21	3	1198	99	0	0	0
bcATVH	1311	105	4	29	0	1173	109	0	0	0
bcDBLV	1298	119	11	32	2	1134	123	0	0	0
bcBSZN	1285	89	7	24	1	1164	93	0	0	0
bcBLOR	1272	130	6	39	1	1096	131	0	0	0
bcGACR	1258	108	4	40	1	1105	108	0	0	0
bcBTYT	1243	96	3	30	1	1113	100	0	0	0
bcGAKR	1232	129	8	23	1	1071	133	0	0	0
bcEITK	1218	117	4	23	0	1074	115	0	0	0
bcFAVK	1206	89	3	17	3	1094	89	0	0	0
bcFYST	1194	276	5	82	6	825	247	0	0	0
bcFGMR	1182	118	7	22	1	1034	117	0	0	0
